id_unico,nome,cep,descricao,funcao_social,data_inicial_prevista,data_final_prevista,data_cadastro,especie,natureza,situacao,uf,is_modelada_por_bim,data_situacao,executor_nome,eixo_descricao,tipo_descricao,subtipo_descricao,origem_recurso,valor_total_previsto
33135.53-00,"Restauração pavimento DF-001 - 0,58 km",,Restauração e reconstrução de pavimento.,"Moradores das Cidades do Recanto das Emas e Riacho Fundo II.. Estrangulamento do trânsito e pontos de acidentes que impactam no nível de serviço e consequentemente na qualidade de vida dos usuários da rodovia.. Melhora da fluidez do tráfego local, bem como aumento da segurança viária.",2023-12-31,2027-12-31,2024-01-05,Construção,Obra,Cadastrada,DF,False,2024-01-05,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Pavimentação,Federal,3006000.0
33134.53-44,Restauração pavimento DF-001 - 1 km,,Restauração e reconstrução de pavimento.,"Moradores das Cidades do Recanto das Emas e Riacho Fundo II.. Estrangulamento do trânsito e pontos de acidentes que  impactam no nível de serviço e consequentemente na qualidade de vida dos usuários da rodovia.. Melhora da fluidez do tráfego local, bem como aumento da segurança viária.",2023-12-31,2027-12-31,2024-01-05,Construção,Obra,Cadastrada,DF,False,2024-01-05,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Pavimentação,Federal,4431828.83
33082.53-80,Pavimentação do acesso a Escola Classe Jardim dos Ipês,,Pavimentação de estradas vicinais,"Famílias produtoras de café, cana de açúcar, fruticultura e hortaliças da região rural de Arapoanga e Planaltina-DF.. Necessidade de se abrandar a poeira oriunda do período de seca e risco de acidentes automotivos também  em épocas de chuva devido aos  atoleiros e água empoçadas. Para os produtores rurais isto impede o deslocamento das mercadorias, pois dificulta  a passagem dos caminhões.. Melhora do fluxo de produtores na região em todas as estações do ano atendendo aos objetivos do programa que consiste no apoio à infraestrutura produtiva, compreendendo: construção e manutenção de vias e obras rodoviárias estaduais e municipais destinadas à integração de escoamento produtivo.",2023-12-31,2026-09-30,2024-01-04,Construção,Obra,Cancelada,DF,False,2025-04-30,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Pavimentação,Federal,811390.99
33081.53-23,Pavimentação Caminho das Escolas- Região de Brazlândia.(Etapa 2),,Pavimentação de Estradas Vicinais,"Estudantes, professores, servidores das escolas rurais, bem como produtores localizados próximos às rodovias (distritais,
estradas vicinais e vias locais) beneficiadas na região do Distrito Federal. Atenuar poeira oriunda do período de seca e muito prejudicial à saúde das pessoas e eliminar risco de acidentes em épocas de
chuva por causa de atoleiros, água empossada com a pavimentação de acessos às escolas rurais (rodovias distritais, estradas
vicinais e vias locais). Melhoria no desenvolvimento social, facilitando o acesso à educação e econômico desses locais, tem em vista a garantia de
escoamento dos produtos agrícolas em todas as épocas do ano",2023-12-31,2027-12-31,2024-01-04,Construção,Obra,Cadastrada,DF,False,2024-01-04,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Pavimentação,Federal,8498664.0
28658.53-70,Pavimentação de estradas vicinais,,Pavimentação de estradas vicinais,"Famílias da região rural de São Sebastião Distrito Federal. Localidade produtora de hortaliças e frutas.. Devido a falta de pavimentação na região rural de São Sebastião, nos períodos de seca, o levantamento de poeira reduz a visibilidade dos condutores e durante as chuvas, há atolando e quebra dos veículos. Neste sentido a obra em questão pretende diminuir o risco de acidentes e melhorar a mobilidade e segurança dos produtores rurais da região.. Melhora do fluxo de produtores na região em todas as estações do ano atendendo aos objetivos do programa que consiste no apoio à infraestrutura produtiva, compreendendo: construção e manutenção de vias e obras rodoviárias estaduais e municipais destinadas à integração de escoamento produtivo.",2023-11-29,2027-11-29,2023-11-28,Construção,Obra,Cadastrada,DF,False,2023-11-28,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Pavimentação,Federal,4075114.0
28194.53-43,Pavimentação de estradas vicinais.,,Pavimentação de estradas vicinais.,"65 famílias  produtoras rurais de Brazlândia Distrito Federal.  
Localidade produtora de morango, hortaliças e frutas.. Devido a falta de pavimentação na região rural de Brazlândia, nos períodos de seca, o levantamento de poeira reduz a visibilidade dos condutores e durante as chuvas, há atolando e quebra dos veículos.  Neste sentido a obra em questão pretende diminuir o risco de acidentes e melhorar a mobilidade e segurança dos produtores rurais da região.. Melhora do fluxo de produtores na região em todas as estações do ano atendendo aos objetivos do programa que consiste no apoio à infraestrutura produtiva, compreendendo: construção e manutenção de vias e obras rodoviárias estaduais e municipais destinadas à integração de escoamento produtivo.",2023-11-27,2027-11-27,2023-11-22,Construção,Obra,Cadastrada,DF,False,2023-11-22,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Rodovia,Estradas Vicinais,Federal,10516607.43
26975.53-92,Restauração do pavimento asfáltico da DF-051 (EPGU),,"Restauração do pavimento asfáltico da DF-051 (EPGU), trecho compreendido entre o entroncamento da rodovia DF-047 (EPAR) e o Balão (rotatória) do Guará II, em ambos os sentidos","População das regiões administrativas do Distrito Federal de Brasília, Guará, Candangolândia e Núcleo Bandeirante. Pavimento está bastante deteriorado em função do grande fluxo de veículos de transporte coletivo e comerciais de carga.. Diminuição da quebra de veículos causada pela deterioração do pavimento, melhora da fluidez do tráfego local, bem como aumento da segurança viária.",2023-10-31,2027-10-30,2023-10-31,Recuperação,Obra,Cadastrada,DF,False,2023-10-31,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Pavimentação,Federal,15000000.0
22150.53-84,Caminho das escolas ,,"Restauração de Rodovia: DF-001 Pistão Sul - Subtrecho: BR-060 – DF-065 (Estacas 55+6 a 324 do Subtrecho 240 do BRT Sudoeste)
Extensão: 10,75 km","Moradores das Cidades de Taguatinga, Recanto das Emas, Riacho Fundo I e II, Samambaia, Águas Claras, bem como de toda a Região Leste do Distrito Federal.. Término do estrangulamento do trânsito e pontos de acidentes, com diminuição significativa do tempo de viagem, impactando positivamente no nível de serviço e consequentemente na qualidade de vida dos usuários da rodovia.. Término do estrangulamento do trânsito e pontos de acidentes, com diminuição significativa do tempo de viagem, impactando positivamente no nível de serviço e consequentemente na qualidade de vida dos usuários da rodovia.",2023-08-18,2028-08-18,2023-05-22,Construção,Obra,Cancelada,DF,False,2023-09-29,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Rodovia,Pavimentação,Federal,34190786.0
21906.53-92,Construção de Ponte no Córrego Pontinha - DF-295,,Construção de ponte no Córrego Pontinha na DF-295,"Produtores localizados próximos às rodovias (distritais, estradas vicinais e vias locais) beneficiadas na região da DF-295.. Eliminar risco de acidentes em épocas de chuva por causa de atoleiros, água empossada com a pavimentação de acessos às escolas rurais (rodovias distritais, estradas vicinais e vias locais). Melhoria do fluxo de veículos e eliminação do risco de acidentes.",2023-07-31,2026-07-31,2023-05-12,Construção,Obra,Cadastrada,DF,False,2023-05-12,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Rodovia,Obra de Arte Especial,Federal,1153859.85
17988.53-08,Obras de Implantação de viadutos nas rodovias DF-079 (EPVP) e DF-075 (EPNB),,Obras de Implantação de viadutos nas rodovias DF-079 (EPVP) e DF-075 (EPNB),"População local das seguintes regiões administrativas do Distrito Federal: Águas Claras, Vicente pires, Taguatinga, Samambaia, Recanto das Emas.. Interseções (cruzamentos) são pontos de conflito onde o fluxo principal de veículos sofre interferência de outros fluxos durante manobras de conversão, cruzamentos e divergências ocasionando lentidão no tráfego viário e aumento da periculosidade do trânsito.. Aumento da capacidade viária por meio dos viadutos e consequentemente a modernização das condições de segurança e fluidez do trânsito local, guardando-se a observância aos preceitos do desenvolvimento sustentável, aos critérios ambientais necessários e às disposições técnicas cabíveis ao caso.",2022-12-31,2025-12-31,2022-12-30,Construção,Obra,Cadastrada,DF,False,2022-12-30,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Obra de Arte Especial,Federal,19878527.58
9854.53-01,Passarela BR-020 - Nova Esperança,,"Construção de passarela em estrutura mista , e urbanização de seu entorno, a ser implantada no Km 21,3 da rodovia BR-020.","Pedestres, no geral, demanda das ocupações lindeiras à faixa de domínio da rodovia BR-020, nas imediações do quilômetro 21,3, formando um grupo heterogêneo no sistema viário, dos quais, possuem idade e sexo distintos, além de englobarem pessoas com deficiência física e, em alguns casos, ciclistas... Os acidentes de trânsito são uma das principais causas de mortes no Brasil, sendo que o atropelamento é considerado o mais grave. Porém estes acidentes em rodovias localizadas em trechos urbanos têm aumentado. A implantação da passarela, no ponto em questão da BR-020, possibilitará travessia segura, sobre a rodovia, em região de acentuado adensamento urbano.. Equacionamento de acidentes por atropelamento, assim como promoção de local adequado para os usuários do sistema de transporte público.",2020-12-02,2024-03-29,2022-10-11,Construção,Obra,Concluída,DF,False,2024-04-03,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Obra de Arte Especial,Federal,3626101.19
9640.53-16,Viaduto da BR-020,,"Contratação da Implantação de Interseção no acesso II da Cidade de Sobradinho junto ao Setor Esportivo Conjunto D3 na BR-020. Os serviços a serem executados são terraplenagem, pavimentação, drenagem, sinalização horizontal e vertical, muro de Terra Armada, obra de arte especial, obras complementares e canteiro de obras.","Usuários da rodovia BR-020 no trecho Brasília/Planaltina, bem como se desloca pelo Distrito Federal no sentido Norte/Nordeste, bem como em especial os moradores e quem necessita adentrar à cidade de Sobradinho, bem como usuários da rodovia BR-060 no trecho Brasília/Goiânia, bem como quem se desloca pelo Distrito Federal a outras cidades satélites, e em especial os moradores e quem necessita adentrar à cidade do Riacho Fundo I e a ADE de Águas Claras.. A implantação de interseção nos acesso nas localidades em questão possibilitará as devidas melhorias viárias locais para o aumento da capacidade viária da interseção e, consequentemente, das condições de segurança e fluidez do trânsito local.. Aumento da capacidade viária da interseção e, consequentemente, das condições de segurança e fluidez do trânsito local, guardando-se a observância aos preceitos do desenvolvimento sustentável, aos critérios ambientais necessários e às disposições técnicas cabíveis ao caso.",2020-12-02,2025-12-02,2022-10-07,Construção,Obra,Concluída,DF,False,2024-04-03,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Obra de Arte Especial,Federal,41501477.05
9618.53-00,"Retauração da DF-001- Tr. Pistão Sul, Recanto das Emas",,"META 1 - Restauração da Infraestrutura Viária da Rodovia Distrital DF-001 (EPCT) – Pistão Sul, incluindo as vias marginais existentes, no segmento compreendido entre o entroncamento com a DF-085 (EPTG) até DF-075 (EPNB).
META 2 - Restauração do trecho entre o Recanto das Emas e o Balão do Periquito, em pavimento rígido. Adequação de retornos na Rodovia Distrital DF-001 (EPCT) – Recanto das Emas / Riacho Fundo II, no trecho compreendido entre a Av. Ponte Alta. até a Estaca de Projeto 55 + 6,000.","META 1 - Moradores das Cidades de Taguatinga, Recanto das Emas, Riacho Fundo I e II, Samambaia, Águas Claras, bem como de toda a Região Leste do Distrito Federal.
META 2 - Moradores da R.A. Recando das Emas, da R.A. Riacho Fundo II, bem como de toda a Região Sudoeste do Distrito Federal.. META 1 - Restauração do pavimento que está bastante deteriorado em função do grande fluxo de veículos de transporte coletivo e veículos comerciais (carga).
META 2 - Restauração do pavimento que está totalmente degradado em função grande fluxo de transporte coletivo – modal ônibus e de cargas  caminhões, e da grande concentração de veículos nos horários de pico, principalmente nos períodos da manhã e do final do dia, quando há intenso deslocamento no sentido Gama-Taguatinga e vice-versa.. META 1 - Término do estrangulamento do trânsito e pontos de acidentes, com diminuição significativa do tempo de viagem, impactando positivamente no nível de serviço e consequentemente na qualidade de vida dos usuários da rodovia.
META 2 - Fim dos congestionamentos de veículos e retenções, em função do estado atual do pavimento, redução do estrangulamento do trânsito e pontos de acidentes, com diminuição significativa do tempo de viagem.",2020-12-30,2025-12-30,2022-10-07,Recuperação,Obra,Concluída,DF,False,2025-03-18,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL,Econômico,Infraestrutura Urbana e Mobilidade,Urbanização,Federal,56992802.08
42002.53-82,Adequação das Instalações do COMGEP,,"Contratação de empresa de engenharia especializada para a execução da Adequação das Instalações do COMGEP, 1° e 2° andar do prédio anexo do Ministério da Aeronáutica ","Necessidade de proporcionar condições seguras de trabalho, aliada a possibilidade
de promover maior satisfação ao efetivo, proporcionando um ambiente confortável de trabalho, além de
promover a padronização dos ambientes e ainda, ajustar os espaços internos conforme sua finalidade e o
quantitativo do efetivo existente.",2024-09-02,2025-11-03,2024-08-14,Reforma,Obra,Em execução,DF,False,2024-09-09,COMANDO DA AERONÁUTICA,Administrativo,Trabalho e Emprego,Obras em Imóveis de Uso Público,Federal,3828996.98
51457.53-74,Ampliação praça da IMBEL,,"Prestação de serviços comum de engenharia para a execução de reforma e ampliação da praça de convivência no espaço localizado entre o bloco “G” e “H”, em complemento a a instalação existente com ampliação de calçadas, colocação de bancos e construção de cobertura na passagem que liga o Bloco H a praça Duque de Caxias no QGEX, com fornecimento de equipamentos, materiais e mão-de-obra,",Integração dos empregados da IMBEL/Sede e integrantes do Quartel General do Exército. Espaço de convivência.,2025-01-06,2025-03-06,2025-02-03,Ampliação,Obra,Concluída,DF,False,2025-03-06,INDUSTRIA DE MATERIAL BELICO DO BRASIL,Administrativo,Trabalho e Emprego,Obras em Imóveis de Uso Público,Federal,200000.0
74578.53-50,PAC 2 - Cobertura de Quadra Escolar 042,,PAC 2 - Cobertura de Quadra Escolar 042 Tipo de Obra,PAC 2 - Cobertura de Quadra Escolar 042,2013-10-30,2014-09-25,2025-07-25,Reforma,Obra,Cadastrada,DF,False,2025-07-25,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,Econômico,"Infraestrutura Hídrica, Portos, Hidrovia","Dragagem, Derrocamento e Associações",Federal,0.01
74582.53-90,PAC 2 - Cobertura de Quadra Escolar 035,,PAC 2 - Cobertura de Quadra Escolar 035 Tipo de Obra,PAC 2 - Cobertura de Quadra Escolar 035,2013-12-06,2014-11-01,2025-07-25,Reforma,Obra,Cadastrada,DF,False,2025-07-25,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,Econômico,"Infraestrutura Hídrica, Portos, Hidrovia","Dragagem, Derrocamento e Associações",Federal,0.01
74767.53-83,701593/11 - Escola Profissionalizante - Unidade de EMI/EPT - Paranoá/DF,,701593/11 - Escola Profissionalizante - Unidade de EMI/EPT - Paranoá/DF Tipo de Obra,701593/11 - Escola Profissionalizante - Unidade de EMI/EPT - Paranoá/DF,2021-03-12,2025-02-19,2025-07-25,Reforma,Obra,Cadastrada,DF,False,2025-07-25,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,Econômico,"Infraestrutura Hídrica, Portos, Hidrovia","Dragagem, Derrocamento e Associações",Federal,299999.37
89962.53-53,CAMPUS TAGUATINGA,72.146-000,"Realização da seguinte construção:
Bloco Administrativo com  3.330,60 m2, com 02 pavimentos, servido por escada e plataforma elevatória para atender os requisitos de acessibilidade. No térreo encontram-se a área de atendimento aos estudantes, com consultórios médicos e as áreas pedagógicas e de serviços. No pavimento superior encontram-se a biblioteca e administração do Campus.
·Bloco Sala de Aula 2 - 6 Salas de Aula e 6 laboratórios por  pavimento, com área construída de 2.209,70 m2, com dois pavimentos.",Educação,2010-01-29,2012-05-04,2025-08-07,Construção,Obra,Cadastrada,DF,False,2025-08-07,INSTITUTO FED. ED. CIENCIA E TEC. DE BRASILIA,Social,Educação,Educação,Federal,8380275.26
44118.53-04,Praça de Convivência da IMBEL,70.632-300,"Prestação de serviços comum de engenharia para a execução de reforma e ampliação da praça de convivência no espaço localizado entre o bloco “G” e “H”, em complemento a a instalação existente com ampliação de calçadas, colocação de bancos e construção de cobertura na passagem que liga o Bloco H a praça Duque de Caxias no QGEX, com fornecimento de equipamentos, materiais e mão-de-obra,",Integração dos empregados da IMBEL/Sede e integrantes do Quartel General do Exército. Espaço de convivência.,2024-08-01,2024-12-31,2024-10-22,Reforma,Projeto,Concluída,DF,False,2024-12-06,INDUSTRIA DE MATERIAL BELICO DO BRASIL,Administrativo,Trabalho e Emprego,Obras em Imóveis de Uso Público,Federal,200000.0
90812.53-17,26.782.2075.7542.0053,70040-902,ADEQUACAO DE TRECHO RODOVIARIO - BRASILIA - DIVISA DF/GO - NA BR-060/DF,"Preservar vidas e promover o desenvolvimento sustentÃ¡vel do paÃ­s priorizando a seguranÃ§a, as boas condiÃ§Ãµes de trafegabilidade e a otimizaÃ§Ã£o da logÃ­stica dos transportes, elevando assim o nÃ­vel de serviÃ§o das vias.",2003-06-26,2016-09-12,2025-08-14,Construção,Obra,Cadastrada,DF,,2025-08-14,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,Econômico,Rodovia,Acessos Terrestres,Federal,54496949.34
